CustID,Cor_Bo,Cor_Ca,Die_Bo,Ass_Ca,HD_Cor,Total_Rev,Cor_Bo_COGS,Cor_Ca_COGS,Die_Bo_COGS,Ass_Ca_COGS,HD_Cor_COGS,Total_COGS,Ships,Orders,ExpOr,Queries,Design
857," $18,819 "," $28,530 "," $18,575 "," $162,821 "," $14,542 "," $243,286 "," $4,422 "," $12,268 "," $11,609 "," $133,187 "," $11,895 "," $173,382 ",360,97,173,996,1222
858," $3,340 "," $6,847 "," $23,384 "," $678,136 "," $6,614 "," $718,321 ", $785 ," $2,944 "," $14,615 "," $554,715 "," $5,410 "," $578,469 ",127,90,212,953,1286
859," $3,315 "," $6,796 "," $23,205 "," $672,989 "," $6,564 "," $712,868 ", $779 ," $2,922 "," $14,503 "," $550,505 "," $5,369 "," $574,078 ",236,102,211,943,1284
860," $3,440 "," $7,052 "," $24,080 "," $698,422 "," $6,811 "," $739,805 ", $808 ," $3,032 "," $15,050 "," $571,309 "," $5,572 "," $595,771 ",134,82,215,1019,1303
861," $3,418 "," $7,007 "," $23,930 "," $693,970 "," $6,769 "," $735,093 ", $803 ," $3,013 "," $14,956 "," $567,667 "," $5,537 "," $591,976 ",345,82,170,960,1203
862," $3,292 "," $6,749 "," $23,044 "," $668,291 "," $6,518 "," $707,893 ", $774 ," $2,902 "," $14,403 "," $546,662 "," $5,332 "," $570,072 ",327,97,169,939,1206
863," $3,729 "," $7,644 "," $26,107 "," $757,161 "," $7,384 "," $802,025 ", $876 ," $3,287 "," $16,317 "," $619,358 "," $6,040 "," $645,878 ",315,105,154,1177,960
864," $3,849 "," $7,890 "," $26,943 "," $781,434 "," $7,621 "," $827,737 ", $905 ," $3,393 "," $16,839 "," $639,213 "," $6,234 "," $666,584 ",111,94,164,850,1159
865," $17,790 "," $37,039 "," $31,763 "," $144,058 "," $16,793 "," $247,443 "," $4,181 "," $15,927 "," $19,852 "," $117,839 "," $13,737 "," $171,535 ",369,80,176,1059,1237
866," $3,280 "," $6,724 "," $22,964 "," $666,043 "," $6,495 "," $705,506 ", $771 ," $2,891 "," $14,352 "," $544,823 "," $5,313 "," $568,151 ",357,97,179,1127,1263
867," $19,367 "," $27,394 "," $25,116 "," $185,441 "," $14,143 "," $271,461 "," $4,551 "," $11,779 "," $15,698 "," $151,690 "," $11,569 "," $195,288 ",103,103,144,960,897
868," $3,661 "," $7,505 "," $25,627 "," $743,256 "," $7,249 "," $787,297 ", $860 ," $3,227 "," $16,017 "," $607,983 "," $5,930 "," $634,017 ",115,104,171,1029,1219
869," $3,470 "," $7,114 "," $24,294 "," $704,570 "," $6,872 "," $746,318 ", $815 ," $3,059 "," $15,183 "," $576,338 "," $5,621 "," $601,017 ",123,104,180,1117,1263
870," $3,462 "," $7,097 "," $24,234 "," $702,815 "," $6,855 "," $744,463 ", $814 ," $3,052 "," $15,146 "," $574,903 "," $5,607 "," $599,521 ",118,89,175,1106,1253
871," $3,308 "," $6,781 "," $23,160 "," $671,698 "," $6,551 "," $711,498 ", $777 ," $2,916 "," $14,475 "," $549,449 "," $5,359 "," $572,976 ",77,77,112,859,439
872," $18,802 "," $30,623 "," $33,628 "," $172,927 "," $15,515 "," $271,495 "," $4,418 "," $13,168 "," $21,018 "," $141,454 "," $12,691 "," $192,750 ",303,101,145,971,907
873," $18,420 "," $36,549 "," $37,163 "," $124,193 "," $13,323 "," $229,648 "," $4,329 "," $15,716 "," $23,227 "," $101,589 "," $10,899 "," $155,760 ",123,101,177,1079,1252
874," $19,913 "," $32,076 "," $35,018 "," $140,752 "," $14,205 "," $241,963 "," $4,680 "," $13,793 "," $21,886 "," $115,135 "," $11,619 "," $167,112 ",121,99,174,1044,1235
875," $3,660 "," $7,503 "," $25,624 "," $743,125 "," $7,248 "," $787,159 ", $860 ," $3,226 "," $16,015 "," $607,876 "," $5,929 "," $633,906 ",194,97,142,882,878
876," $3,450 "," $7,073 "," $24,150 "," $700,452 "," $6,831 "," $741,955 ", $811 ," $3,041 "," $15,094 "," $572,969 "," $5,588 "," $597,503 ",248,79,210,934,1276
877," $3,722 "," $7,630 "," $26,058 "," $755,682 "," $7,371 "," $800,462 ", $875 ," $3,281 "," $16,286 "," $618,148 "," $6,029 "," $644,619 ",158,79,115,920,465
878," $3,767 "," $7,722 "," $26,373 "," $764,890 "," $7,460 "," $810,211 ", $885 ," $3,321 "," $16,483 "," $625,680 "," $6,102 "," $652,470 ",345,93,169,990,1194
879," $3,316 "," $6,798 "," $23,212 "," $673,235 "," $6,566 "," $713,126 ", $779 ," $2,923 "," $14,508 "," $550,706 "," $5,371 "," $574,287 ",128,97,214,983,1306
880," $3,933 "," $8,063 "," $27,535 "," $798,559 "," $7,788 "," $845,877 ", $924 ," $3,467 "," $17,209 "," $653,221 "," $6,371 "," $681,192 ",110,95,165,877,1175
881," $19,006 "," $33,530 "," $27,447 "," $197,882 "," $14,811 "," $292,676 "," $4,466 "," $14,418 "," $17,154 "," $161,867 "," $12,116 "," $210,021 ",243,81,113,891,444
882," $3,474 "," $7,122 "," $24,318 "," $705,237 "," $6,879 "," $747,029 ", $816 ," $3,062 "," $15,199 "," $576,883 "," $5,627 "," $601,588 ",109,97,168,990,1206
883," $3,233 "," $6,628 "," $22,635 "," $656,415 "," $6,402 "," $695,312 ", $760 ," $2,850 "," $14,147 "," $536,947 "," $5,237 "," $559,941 ",133,79,213,960,1302
884," $20,322 "," $28,550 "," $41,412 "," $124,555 "," $17,933 "," $232,772 "," $4,776 "," $12,277 "," $25,883 "," $101,886 "," $14,669 "," $159,490 ",123,84,177,1157,1255
885," $3,476 "," $7,126 "," $24,336 "," $705,744 "," $6,883 "," $747,565 ", $817 ," $3,064 "," $15,210 "," $577,299 "," $5,631 "," $602,020 ",119,86,175,1067,1243
886," $3,646 "," $7,474 "," $25,522 "," $740,225 "," $7,219 "," $784,086 ", $857 ," $3,214 "," $15,951 "," $605,504 "," $5,905 "," $631,431 ",396,89,214,1069,1303
887," $14,774 "," $31,289 "," $39,459 "," $157,818 "," $16,524 "," $259,864 "," $3,472 "," $13,454 "," $24,662 "," $129,095 "," $13,517 "," $184,200 ",333,111,154,1091,952
888," $3,148 "," $6,453 "," $22,040 "," $639,189 "," $6,234 "," $677,064 ", $740 ," $2,775 "," $13,775 "," $522,857 "," $5,099 "," $545,245 ",130,93,212,1005,1297
889," $3,300 "," $6,765 "," $23,104 "," $670,045 "," $6,535 "," $709,748 ", $776 ," $2,909 "," $14,440 "," $548,097 "," $5,346 "," $571,567 ",190,95,145,950,896
890," $3,381 "," $6,931 "," $23,667 "," $686,387 "," $6,694 "," $727,060 ", $795 ," $2,980 "," $14,792 "," $561,464 "," $5,476 "," $585,507 ",260,99,217,1047,1319
891," $19,689 "," $33,805 "," $27,437 "," $124,671 "," $16,099 "," $221,700 "," $4,627 "," $14,536 "," $17,148 "," $101,981 "," $13,169 "," $151,461 ",378,103,179,1134,1269
892," $22,202 "," $31,025 "," $31,098 "," $171,912 "," $12,494 "," $268,730 "," $5,217 "," $13,341 "," $19,436 "," $140,624 "," $10,220 "," $188,838 ",102,102,143,945,895
893," $18,042 "," $28,335 "," $31,007 "," $171,825 "," $16,908 "," $266,117 "," $4,240 "," $12,184 "," $19,379 "," $140,553 "," $13,831 "," $190,187 ",113,113,154,1071,954
894," $19,990 "," $26,703 "," $39,183 "," $127,339 "," $13,503 "," $226,717 "," $4,698 "," $11,482 "," $24,489 "," $104,163 "," $11,045 "," $155,878 ",387,108,180,1125,1269
895," $3,444 "," $7,060 "," $24,108 "," $699,205 "," $6,819 "," $740,636 ", $809 ," $3,036 "," $15,068 "," $571,949 "," $5,578 "," $596,440 ",363,106,176,1119,1248
896," $3,467 "," $7,107 "," $24,269 "," $703,845 "," $6,865 "," $745,553 ", $815 ," $3,056 "," $15,168 "," $575,745 "," $5,615 "," $600,399 ",256,85,214,1045,1305
897," $22,281 "," $28,983 "," $31,675 "," $169,882 "," $13,963 "," $266,784 "," $5,236 "," $12,463 "," $19,797 "," $138,963 "," $11,422 "," $187,881 ",204,102,146,964,907
898," $3,627 "," $7,435 "," $25,389 "," $736,325 "," $7,181 "," $779,957 ", $852 ," $3,197 "," $15,868 "," $602,313 "," $5,874 "," $628,106 ",113,108,164,844,1168
899," $3,163 "," $6,484 "," $22,145 "," $642,278 "," $6,264 "," $680,333 ", $743 ," $2,788 "," $13,840 "," $525,383 "," $5,124 "," $547,879 ",130,88,214,997,1302
900," $19,317 "," $30,266 "," $41,867 "," $146,639 "," $14,595 "," $252,683 "," $4,539 "," $13,014 "," $26,167 "," $119,950 "," $11,938 "," $175,609 ",230,99,166,869,1177
901," $3,670 "," $7,524 "," $25,690 "," $745,054 "," $7,267 "," $789,204 ", $862 ," $3,235 "," $16,056 "," $609,454 "," $5,944 "," $635,552 ",116,85,171,955,1202
902," $17,586 "," $29,141 "," $25,603 "," $143,753 "," $14,135 "," $230,217 "," $4,133 "," $12,531 "," $16,002 "," $117,590 "," $11,563 "," $161,817 ",256,82,178,1124,1265
903," $18,325 "," $32,587 "," $35,543 "," $202,710 "," $15,895 "," $305,060 "," $4,306 "," $14,012 "," $22,214 "," $165,817 "," $13,002 "," $219,352 ",70,70,80,826,364
904," $3,756 "," $7,700 "," $26,296 "," $762,642 "," $7,438 "," $807,831 ", $883 ," $3,311 "," $16,435 "," $623,841 "," $6,084 "," $650,554 ",120,102,179,1174,1271
905," $3,490 "," $7,155 "," $24,430 "," $708,557 "," $6,910 "," $750,542 ", $820 ," $3,076 "," $15,269 "," $579,600 "," $5,653 "," $604,418 ",111,86,169,964,1206
906," $3,469 "," $7,111 "," $24,287 "," $704,367 "," $6,870 "," $746,103 ", $815 ," $3,058 "," $15,179 "," $576,172 "," $5,619 "," $600,843 ",176,88,139,831,869
907," $22,092 "," $31,390 "," $30,146 "," $175,305 "," $18,799 "," $277,731 "," $5,192 "," $13,498 "," $18,841 "," $143,399 "," $15,378 "," $196,307 ",102,102,141,873,866
908," $21,659 "," $33,284 "," $30,485 "," $154,063 "," $13,300 "," $252,790 "," $5,090 "," $14,312 "," $19,053 "," $126,023 "," $10,879 "," $175,357 ",348,95,166,853,1174
909," $3,669 "," $7,521 "," $25,687 "," $744,996 "," $7,266 "," $789,138 ", $862 ," $3,234 "," $16,054 "," $609,406 "," $5,943 "," $635,500 ",226,89,171,965,1211
910," $21,001 "," $29,016 "," $29,638 "," $215,630 "," $15,391 "," $310,675 "," $4,935 "," $12,477 "," $18,524 "," $176,385 "," $12,589 "," $224,910 ",61,61,79,796,347
911," $3,277 "," $6,718 "," $22,939 "," $665,260 "," $6,488 "," $704,682 ", $770 ," $2,889 "," $14,337 "," $544,183 "," $5,308 "," $567,486 ",135,99,214,937,1280
912," $17,532 "," $29,959 "," $25,876 "," $142,129 "," $15,228 "," $230,723 "," $4,120 "," $12,882 "," $16,172 "," $116,262 "," $12,457 "," $161,893 ",125,89,177,1026,1235
913," $3,115 "," $6,386 "," $21,809 "," $632,490 "," $6,169 "," $669,968 ", $732 ," $2,746 "," $13,630 "," $517,377 "," $5,046 "," $539,531 ",125,92,212,952,1287
914," $3,207 "," $6,574 "," $22,453 "," $651,181 "," $6,351 "," $689,765 ", $754 ," $2,827 "," $14,033 "," $532,666 "," $5,195 "," $555,474 ",116,88,173,1024,1234
915," $21,490 "," $27,636 "," $41,542 "," $148,553 "," $12,171 "," $251,391 "," $5,050 "," $11,884 "," $25,963 "," $121,516 "," $9,956 "," $174,369 ",236,85,170,1002,1211
916," $3,342 "," $6,851 "," $23,398 "," $678,629 "," $6,618 "," $718,838 ", $785 ," $2,946 "," $14,623 "," $555,119 "," $5,414 "," $578,887 ",246,98,181,1183,1278
917," $18,907 "," $29,459 "," $43,652 "," $159,312 "," $16,577 "," $267,906 "," $4,443 "," $12,667 "," $27,283 "," $130,317 "," $13,560 "," $188,269 ",204,102,146,1004,915
918," $3,726 "," $7,638 "," $26,082 "," $756,393 "," $7,377 "," $801,216 ", $876 ," $3,284 "," $16,301 "," $618,729 "," $6,035 "," $645,225 ",178,89,134,779,832
919," $3,332 "," $6,831 "," $23,324 "," $676,469 "," $6,597 "," $716,552 ", $783 ," $2,937 "," $14,578 "," $553,351 "," $5,397 "," $577,046 ",240,88,176,1080,1252
920," $3,662 "," $7,507 "," $25,638 "," $743,531 "," $7,252 "," $787,589 ", $861 ," $3,228 "," $16,023 "," $608,208 "," $5,932 "," $634,252 ",88,88,131,705,805
921," $3,575 "," $7,329 "," $25,025 "," $725,798 "," $7,079 "," $768,805 ", $840 ," $3,151 "," $15,641 "," $593,702 "," $5,790 "," $619,125 ",321,100,166,891,1179
922," $3,213 "," $6,587 "," $22,495 "," $652,413 "," $6,363 "," $691,070 ", $755 ," $2,832 "," $14,059 "," $533,674 "," $5,205 "," $556,525 ",260,90,213,940,1289
923," $15,887 "," $28,370 "," $39,417 "," $165,909 "," $16,864 "," $266,447 "," $3,733 "," $12,199 "," $24,636 "," $135,714 "," $13,794 "," $190,076 ",312,104,149,1065,926
924," $3,365 "," $6,898 "," $23,559 "," $683,255 "," $6,664 "," $723,740 ", $791 ," $2,966 "," $14,724 "," $558,902 "," $5,451 "," $582,834 ",238,101,179,1129,1265
925," $3,717 "," $7,620 "," $26,019 "," $754,609 "," $7,360 "," $799,325 ", $873 ," $3,277 "," $16,262 "," $617,270 "," $6,020 "," $643,702 ",200,100,147,965,911
926," $21,395 "," $32,534 "," $30,394 "," $134,937 "," $18,576 "," $237,836 "," $5,028 "," $13,989 "," $18,996 "," $110,378 "," $15,195 "," $163,587 ",366,107,174,1063,1245
927," $3,288 "," $6,740 "," $23,020 "," $667,653 "," $6,511 "," $707,212 ", $773 ," $2,898 "," $14,387 "," $546,140 "," $5,326 "," $569,524 ",354,87,179,1124,1271
928," $3,596 "," $7,372 "," $25,176 "," $730,133 "," $7,121 "," $773,397 ", $845 ," $3,170 "," $15,735 "," $597,249 "," $5,825 "," $622,823 ",118,103,174,1042,1234
929," $20,533 "," $32,603 "," $28,070 "," $179,554 "," $15,318 "," $276,078 "," $4,825 "," $14,019 "," $17,544 "," $146,875 "," $12,530 "," $195,793 ",194,97,139,806,853
930," $3,383 "," $6,935 "," $23,685 "," $686,880 "," $6,699 "," $727,581 ", $795 ," $2,982 "," $14,803 "," $561,867 "," $5,480 "," $585,927 ",360,96,177,1083,1255
931," $23,683 "," $33,503 "," $26,145 "," $208,742 "," $16,334 "," $308,407 "," $5,566 "," $14,406 "," $16,341 "," $170,751 "," $13,361 "," $220,425 ",122,61,80,840,358
932," $3,450 "," $7,073 "," $24,150 "," $700,394 "," $6,831 "," $741,897 ", $811 ," $3,041 "," $15,094 "," $572,922 "," $5,588 "," $597,455 ",116,90,176,1088,1259
933," $3,745 "," $7,677 "," $26,219 "," $760,424 "," $7,416 "," $805,480 ", $880 ," $3,301 "," $16,387 "," $622,026 "," $6,066 "," $648,661 ",234,78,114,974,455
934," $3,393 "," $6,956 "," $23,751 "," $688,866 "," $6,718 "," $729,684 ", $797 ," $2,991 "," $14,844 "," $563,492 "," $5,495 "," $587,620 ",117,97,173,1000,1226
935," $3,123 "," $6,402 "," $21,861 "," $633,984 "," $6,184 "," $671,553 ", $734 ," $2,753 "," $13,663 "," $518,599 "," $5,058 "," $540,807 ",244,88,212,1000,1294
936," $3,183 "," $6,525 "," $22,281 "," $646,251 "," $6,302 "," $684,542 ", $748 ," $2,806 "," $13,926 "," $528,633 "," $5,155 "," $551,268 ",369,92,210,905,1273
937," $3,804 "," $7,798 "," $26,632 "," $772,328 "," $7,533 "," $818,095 ", $894 ," $3,353 "," $16,645 "," $631,764 "," $6,162 "," $658,818 ",154,77,116,1001,455
938," $3,693 "," $7,571 "," $25,851 "," $749,723 "," $7,312 "," $794,149 ", $868 ," $3,255 "," $16,157 "," $613,273 "," $5,981 "," $639,534 ",109,108,168,926,1204
939," $3,235 "," $6,632 "," $22,649 "," $656,879 "," $6,406 "," $695,801 ", $760 ," $2,852 "," $14,155 "," $537,327 "," $5,240 "," $560,335 ",131,95,213,996,1292
940," $19,297 "," $28,153 "," $39,438 "," $126,672 "," $17,016 "," $230,576 "," $4,535 "," $12,106 "," $24,649 "," $103,618 "," $13,919 "," $158,826 ",372,103,178,1132,1263
941," $3,430 "," $7,032 "," $24,014 "," $696,406 "," $6,792 "," $737,673 ", $806 ," $3,024 "," $15,008 "," $569,660 "," $5,556 "," $594,054 ",129,82,215,1053,1297
942," $3,497 "," $7,169 "," $24,483 "," $710,007 "," $6,925 "," $752,080 ", $822 ," $3,083 "," $15,302 "," $580,786 "," $5,665 "," $605,656 ",348,82,170,993,1216
943," $20,262 "," $31,244 "," $35,403 "," $136,851 "," $14,748 "," $238,508 "," $4,762 "," $13,435 "," $22,127 "," $111,944 "," $12,064 "," $164,331 ",254,85,175,1026,1234
944," $3,654 "," $7,491 "," $25,582 "," $741,936 "," $7,236 "," $785,898 ", $859 ," $3,221 "," $15,988 "," $606,904 "," $5,919 "," $632,891 ",120,93,178,1197,1269
945," $21,477 "," $25,359 "," $28,536 "," $162,212 "," $17,871 "," $255,454 "," $5,047 "," $10,904 "," $17,835 "," $132,689 "," $14,619 "," $181,094 ",348,97,168,899,1190
946," $21,564 "," $29,555 "," $15,607 "," $154,889 "," $14,309 "," $235,924 "," $5,068 "," $12,709 "," $9,754 "," $126,699 "," $11,705 "," $165,935 ",378,82,178,1194,1265
947," $3,580 "," $7,339 "," $25,060 "," $726,784 "," $7,088 "," $769,851 ", $841 ," $3,156 "," $15,663 "," $594,509 "," $5,798 "," $619,967 ",117,106,176,1106,1255
948," $3,670 "," $7,524 "," $25,694 "," $745,141 "," $7,268 "," $789,295 ", $862 ," $3,235 "," $16,058 "," $609,525 "," $5,945 "," $635,626 ",95,95,139,803,854
949," $3,717 "," $7,620 "," $26,019 "," $754,624 "," $7,360 "," $799,339 ", $873 ," $3,277 "," $16,262 "," $617,282 "," $6,020 "," $643,714 ",90,90,133,713,815
950," $3,380 "," $6,929 "," $23,660 "," $686,184 "," $6,692 "," $726,845 ", $794 ," $2,979 "," $14,788 "," $561,298 "," $5,474 "," $585,334 ",248,85,211,981,1291
951," $3,764 "," $7,716 "," $26,352 "," $764,266 "," $7,454 "," $809,551 ", $885 ," $3,318 "," $16,470 "," $625,170 "," $6,097 "," $651,939 ",204,102,148,997,923
952," $20,274 "," $34,399 "," $38,829 "," $148,886 "," $16,381 "," $258,769 "," $4,764 "," $14,792 "," $24,268 "," $121,789 "," $13,399 "," $179,012 ",363,106,172,1058,1214
953," $3,619 "," $7,419 "," $25,333 "," $734,701 "," $7,166 "," $778,237 ", $850 ," $3,190 "," $15,833 "," $600,985 "," $5,861 "," $626,720 ",306,97,163,874,1156
954," $3,797 "," $7,784 "," $26,579 "," $770,835 "," $7,518 "," $816,512 ", $892 ," $3,347 "," $16,612 "," $630,543 "," $6,150 "," $657,544 ",117,87,170,995,1202
955," $3,814 "," $7,819 "," $26,698 "," $774,257 "," $7,552 "," $820,139 ", $896 ," $3,362 "," $16,686 "," $633,342 "," $6,177 "," $660,464 ",218,94,162,821,1161
956," $19,367 "," $23,786 "," $45,661 "," $161,298 "," $15,956 "," $266,068 "," $4,551 "," $10,228 "," $28,538 "," $131,942 "," $13,052 "," $188,311 ",321,107,152,1078,947
957," $20,191 "," $31,705 "," $29,722 "," $168,824 "," $14,978 "," $265,420 "," $4,745 "," $13,633 "," $18,576 "," $138,098 "," $12,252 "," $187,304 ",321,107,150,1097,947
958," $17,503 "," $32,175 "," $32,613 "," $136,402 "," $15,956 "," $234,648 "," $4,113 "," $13,835 "," $20,383 "," $111,576 "," $13,052 "," $162,960 ",125,104,176,1127,1251
959," $3,443 "," $7,058 "," $24,101 "," $698,944 "," $6,817 "," $740,363 ", $809 ," $3,035 "," $15,063 "," $571,736 "," $5,576 "," $596,219 ",248,101,214,1044,1304
960," $3,567 "," $7,312 "," $24,973 "," $724,290 "," $7,064 "," $767,205 ", $838 ," $3,144 "," $15,608 "," $592,469 "," $5,778 "," $617,837 ",196,98,145,987,902
961," $3,919 "," $8,034 "," $27,437 "," $795,673 "," $7,761 "," $842,823 ", $921 ," $3,455 "," $17,148 "," $650,861 "," $6,348 "," $678,732 ",111,104,169,973,1199
962," $18,944 "," $35,861 "," $36,351 "," $164,822 "," $14,819 "," $270,796 "," $4,452 "," $15,420 "," $22,719 "," $134,824 "," $12,122 "," $189,537 ",196,98,141,863,874
963," $22,105 "," $31,986 "," $41,636 "," $208,626 "," $17,266 "," $321,619 "," $5,195 "," $13,754 "," $26,023 "," $170,656 "," $14,123 "," $229,751 ",108,54,38,772,266
964," $22,648 "," $35,449 "," $50,488 "," $138,925 "," $15,175 "," $262,683 "," $5,322 "," $15,243 "," $31,555 "," $113,640 "," $12,413 "," $178,173 ",210,105,151,1112,958
965," $3,253 "," $6,669 "," $22,775 "," $660,490 "," $6,442 "," $699,628 ", $764 ," $2,868 "," $14,234 "," $540,280 "," $5,269 "," $563,416 ",116,106,174,1030,1227
966," $3,182 "," $6,523 "," $22,278 "," $646,106 "," $6,301 "," $684,389 ", $748 ," $2,805 "," $13,923 "," $528,514 "," $5,155 "," $551,145 ",114,84,174,1026,1235
967," $3,040 "," $6,232 "," $21,280 "," $617,164 "," $6,019 "," $653,735 ", $714 ," $2,680 "," $13,300 "," $504,840 "," $4,924 "," $526,458 ",138,102,217,1063,1319
968," $3,910 "," $8,016 "," $27,370 "," $793,832 "," $7,742 "," $840,869 ", $919 ," $3,447 "," $17,106 "," $649,354 "," $6,333 "," $677,159 ",94,94,140,908,881
969," $3,128 "," $6,412 "," $21,900 "," $635,115 "," $6,194 "," $672,749 ", $735 ," $2,757 "," $13,687 "," $519,524 "," $5,067 "," $541,770 ",264,92,217,1047,1325
970," $17,747 "," $34,799 "," $42,021 "," $151,177 "," $17,049 "," $262,793 "," $4,171 "," $14,963 "," $26,263 "," $123,663 "," $13,946 "," $183,006 ",115,115,154,1126,964
971," $3,169 "," $6,496 "," $22,183 "," $643,336 "," $6,275 "," $681,459 ", $745 ," $2,793 "," $13,864 "," $526,249 "," $5,133 "," $548,784 ",387,88,215,1027,1315
972," $15,761 "," $32,870 "," $36,799 "," $123,352 "," $14,909 "," $223,691 "," $3,704 "," $14,134 "," $22,999 "," $100,902 "," $12,196 "," $153,935 ",127,84,178,1181,1268
973," $20,027 "," $29,278 "," $44,086 "," $164,880 "," $14,782 "," $273,052 "," $4,706 "," $12,590 "," $27,554 "," $134,871 "," $12,091 "," $191,813 ",291,97,140,782,855
974," $3,457 "," $7,087 "," $24,203 "," $701,931 "," $6,846 "," $743,523 ", $812 ," $3,047 "," $15,127 "," $574,179 "," $5,600 "," $598,765 ",238,82,175,1091,1254
975," $18,084 "," $27,642 "," $47,471 "," $176,625 "," $12,962 "," $282,783 "," $4,250 "," $11,886 "," $29,669 "," $144,479 "," $10,603 "," $200,887 ",249,83,117,935,471
976," $3,166 "," $6,490 "," $22,162 "," $642,742 "," $6,269 "," $680,828 ", $744 ," $2,791 "," $13,851 "," $525,763 "," $5,128 "," $548,276 ",116,100,169,942,1201
977," $3,519 "," $7,214 "," $24,633 "," $714,444 "," $6,968 "," $756,778 ", $827 ," $3,102 "," $15,396 "," $584,415 "," $5,700 "," $609,439 ",188,94,139,859,854
978," $3,333 "," $6,833 "," $23,335 "," $676,773 "," $6,600 "," $716,873 ", $783 ," $2,938 "," $14,584 "," $553,600 "," $5,399 "," $577,305 ",294,98,151,1071,946
979," $3,383 "," $6,935 "," $23,685 "," $686,865 "," $6,699 "," $727,567 ", $795 ," $2,982 "," $14,803 "," $561,856 "," $5,480 "," $585,916 ",282,94,138,807,859
980," $19,764 "," $31,597 "," $36,859 "," $163,183 "," $14,504 "," $265,907 "," $4,645 "," $13,587 "," $23,037 "," $133,484 "," $11,865 "," $186,616 ",339,113,151,1011,933
981," $21,637 "," $29,504 "," $43,453 "," $135,880 "," $19,785 "," $250,258 "," $5,085 "," $12,687 "," $27,158 "," $111,149 "," $16,184 "," $172,263 ",254,93,175,1086,1239
982," $21,436 "," $29,022 "," $29,792 "," $213,150 "," $16,318 "," $309,718 "," $5,037 "," $12,479 "," $18,620 "," $174,357 "," $13,348 "," $223,842 ",136,68,80,808,354
983," $3,612 "," $7,405 "," $25,284 "," $733,294 "," $7,152 "," $776,746 ", $849 ," $3,184 "," $15,803 "," $599,834 "," $5,850 "," $625,520 ",226,91,164,874,1171
984," $3,443 "," $7,058 "," $24,101 "," $698,944 "," $6,817 "," $740,363 ", $809 ," $3,035 "," $15,063 "," $571,736 "," $5,576 "," $596,219 ",375,105,214,1012,1300
985," $3,287 "," $6,738 "," $23,013 "," $667,435 "," $6,509 "," $706,982 ", $772 ," $2,897 "," $14,383 "," $545,962 "," $5,325 "," $569,339 ",135,97,216,999,1308
986," $20,583 "," $33,893 "," $32,998 "," $125,527 "," $15,729 "," $228,729 "," $4,837 "," $14,574 "," $20,624 "," $102,681 "," $12,866 "," $155,582 ",372,83,179,1188,1281
987," $3,306 "," $6,777 "," $23,142 "," $671,162 "," $6,546 "," $710,933 ", $777 ," $2,914 "," $14,464 "," $549,010 "," $5,355 "," $572,520 ",133,82,216,1043,1311
988," $3,594 "," $7,368 "," $25,158 "," $729,597 "," $7,116 "," $772,832 ", $845 ," $3,168 "," $15,724 "," $596,810 "," $5,821 "," $622,367 ",101,101,147,966,897
989," $3,418 "," $7,007 "," $23,926 "," $693,869 "," $6,768 "," $734,987 ", $803 ," $3,013 "," $14,954 "," $567,584 "," $5,536 "," $591,890 ",345,99,174,1033,1243
990," $3,325 "," $6,816 "," $23,279 "," $675,091 "," $6,584 "," $715,095 ", $781 ," $2,931 "," $14,549 "," $552,224 "," $5,386 "," $575,872 ",244,97,213,980,1310
991," $3,350 "," $6,868 "," $23,450 "," $680,094 "," $6,633 "," $720,394 ", $787 ," $2,953 "," $14,656 "," $556,316 "," $5,426 "," $580,139 ",115,80,175,1069,1250
992," $3,436 "," $7,044 "," $24,052 "," $697,523 "," $6,803 "," $738,858 ", $807 ," $3,029 "," $15,033 "," $570,573 "," $5,565 "," $595,007 ",254,95,214,1039,1308
993," $3,649 "," $7,480 "," $25,547 "," $740,863 "," $7,226 "," $784,765 ", $858 ," $3,217 "," $15,967 "," $606,026 "," $5,911 "," $631,977 ",390,103,212,1030,1284
994," $19,687 "," $29,256 "," $51,230 "," $172,956 "," $15,108 "," $288,236 "," $4,626 "," $12,580 "," $32,018 "," $141,478 "," $12,359 "," $203,061 ",79,79,114,908,465
995," $4,011 "," $8,223 "," $28,077 "," $814,277 "," $7,942 "," $862,529 ", $943 ," $3,536 "," $17,548 "," $666,078 "," $6,496 "," $694,601 ",69,69,102,700,365
996," $20,198 "," $27,199 "," $32,946 "," $191,357 "," $13,798 "," $285,497 "," $4,747 "," $11,696 "," $20,591 "," $156,530 "," $11,286 "," $204,849 ",162,81,117,920,462
997," $3,567 "," $7,312 "," $24,969 "," $724,203 "," $7,063 "," $767,114 ", $838 ," $3,144 "," $15,606 "," $592,398 "," $5,777 "," $617,763 ",96,96,140,839,868
998," $3,279 "," $6,722 "," $22,953 "," $665,695 "," $6,492 "," $705,141 ", $771 ," $2,890 "," $14,346 "," $544,539 "," $5,311 "," $567,856 ",202,101,149,1014,924
999," $24,181 "," $33,860 "," $36,453 "," $155,107 "," $18,616 "," $268,216 "," $5,683 "," $14,560 "," $22,783 "," $126,877 "," $15,228 "," $185,130 ",327,109,153,1186,955
1000," $18,919 "," $32,339 "," $41,706 "," $120,626 "," $16,413 "," $230,002 "," $4,446 "," $13,906 "," $26,066 "," $98,672 "," $13,426 "," $156,516 ",254,108,178,1077,1248
,,,,,,,,,,,,,,,,,
